Review,Palabras
"Es de 19 años que estoy visitando Monterrey por negocios y todavía estoy buscando el hotel perfecto para mi estancia; el NH es una agradable propiedad en una zona privilegiada (San Pedro, prácticamente todo en uno con centro comercial El palacio de hierro) donde puede conseguir prácticamente en cualquier lugar en 5 minutos Super o dar un paseo si te apetece. El hotel está bien cuidado, las habitaciones son espaciosas, con aire acondicionado y Wi-Fi es lo suficientemente silencioso funciona bien. Así que, ¿por qué no un 5 estrellas? Bien, creo que se equivoca y más características de personalidad en la habitación, que es moderno y elegante, pero podría ser tan bueno como lo pintan mejor amuebladas (viajo solo y sólo por una semana, pero no puedo adivinar dónde almacenar más_x0085_","['nineteir', 'ano', 'visitar', 'monterrey', 'negocio', 'todavio', 'buscar', 'hotel', 'perfecto', 'estancia', 'nh', 'agradable', 'propiedad', 'zona', 'privilegiado', 'san', 'pedro', 'practicamente', 'centro', 'comercial', 'palacio', 'hierro', 'poder', 'conseguir', 'practicamente', 'cualquiera', 'lugar', 'fivir', 'minutos', 'super', 'dar', 'paseo', 'si', 'apetecer', 'hotel', 'bien', 'cuidado', 'habitación', 'espaciosa', 'aire', 'acondicionado', 'wifi', 'suficientemente', 'silencioso', 'funcionar', 'bien', 'asi', 'five', 'estrellas', 'bien', 'creer', 'equivoca', 'mas', 'caracteristica', 'personalidad', 'habitacion', 'moderno', 'elegante', 'podrio', 'ser', 'tanto', 'bueno', 'pintir', 'mejor', 'amueblada', 'viajo', 'solo', 'solo', 'semana', 'poder', 'adivinar', 'almacenar', 'mas_x0085', '_']"
"Nos alojamos en este hotel dos veces este mes. La primera vez que disfrutamos de nuestra estancia y nos pareció que la habitación era muy cómoda, la piscina tiene una magnífica vista de la ciudad y la ubicación fenomenal. El único aspecto negativo fue la ducha goteaba hacia el dormitorio. A nuestro regreso, dos semanas más tarde, nos dieron nuestra habitación y nos dijeron que no iba a estar lista para una hora. Almorzamos en el vestíbulo y luego informado"" no había ninguna habitación en el Inn! El hotel estaba lleno, a pesar de ser confirmada nuestra reserva 6 meses antes. Nos pusieron en un taxi y fueron objeto de dumping en el Hotel Saratoga hijo dormido que estaba bien pero sin duda no es un 5 estrellas como nos habían dicho. Haciendo contacto con nuestra compañía de viajes…","['alojamo', 'hotel', 'dos', 'vez', 'mes', 'primero', 'vez', 'disfrutar', 'estancia', 'parecio', 'habitacion', 'comoda', 'piscina', 'magnifico', 'visto', 'ciudad', 'ubicacion', 'fenomenal', 'unico', 'aspecto', 'negativo', 'ducho', 'gotear', 'hacia', 'dormitorio', 'regreso', 'dos', 'semana', 'mas', 'tarde', 'dar', 'habitacion', 'decir', 'ir', 'listo', 'hora', 'almorzamos', 'vestibulo', 'luego', 'informado', 'habiar', 'ninguno', 'habitacion', 'inn', 'hotel', 'lleno', 'pesar', 'ser', 'confirmar', 'reserva', 'six', 'meses', 'poner', 'taxi', 'objeto', 'dumping', 'hotel', 'saratogo', 'hijo', 'dormido', 'bien', 'dudo', 'five', 'estrellas', 'habiar', 'decir', 'hacer', 'contacto', 'compania', 'viaje']"
"Un hotel Caro y bastante descuidado, olor a humedad, sabanas sucias, baño medio limpio, colchones y almohadas incomodas y ya viejo, lo único bueno era la ubicación y la vista que tiene, el personal normal, ni muy amable ni despotas.","['hotel', 'caro', 'bastante', 'descuidado', 'olor', 'humedad', 'sabana', 'sucio', 'bano', 'medio', 'limpio', 'colchón', 'almohada', 'incomoda', 'viejo', 'unico', 'bueno', 'ubicacion', 'visto', 'personal', 'normal', 'amable', 'despota']"
"Para algo que supuestamente es uno de los ""top tres espectáculos en el mundo"" (que, ahora que lo pienso, es increíblemente vago-sonar y probablemente una mentira), es una decepción enorme Tropicana.Al entrar todos los hombres dan un cigarro, y todas las mujeres una flor. Mi madre me preguntó si podía tener un puro (en la esperanza de tomar de regreso a casa con nosotros como un recuerdo), pero fue rechazado, que creo que es bastante sexista. Por no mencionar el hecho de que un puro es, obviamente, va a ser más caro que una flor que estaba muerto al final del espectáculo.La cena que está incluido en el precio de su billete era atroz; para un principiante hay una consistente en seco 'alad, repollo blanco, zanahoria y rodajas de pepino seco y apenas tomates maduro; entonces, es seguido por vaya', que es básicamente el caldo de pollo con algunas Verduras de lata estar en el fondo de la taza (si tienes suerte); después se seca, patatas, carne y verduras más lata; y luego, para el postre, un brownie que se puede comer en dos bocados. La calidad de la comida era peor que la de nuestro hotel, que es pésimo, sobre todo por el precio que pagamos.La distribución de los asientos de la audiencia es terrible. La parte de atrás vas, menos se puede ver. Al principio pusieron en una mesa en la parte trasera, donde el escenario estaba bloqueado por otras personas y, por alguna razón, los árboles. Pudimos ver que era otra mesa libre, donde los asientos habría sido el mismo precio que pagamos, así que antes de el show comenzó preguntamos si nos podían trasladar allí. La camarera era muy hostil y nos dijeron que no podíamos, no importa cuántas veces hemos intentado explicar que no se podrá ver. A unos cinco minutos en el espectáculo (que apenas podía ver), nos dimos cuenta de que la mesa estaba todavía libre, y así que pedimos un paso de camarero si nos podían trasladar allí. Dijo que estaba absolutamente ningún problema, y por supuesto que podríamos. Yo todavía no entiendo por qué la camarera estaba tan enojado.El espectáculo en sí estaba bien. Siento que me hubiera gustado más la noche no ya ha sido arruinada por la comida horrible y agresiva camarera. Yo no estaba muy impresionado por el canto o la danza, pero más por el vestuario. Hacia el final me sentía aburrido; no había argumentos, y todas las canciones y danzas parecía y sonaba el mismo. Llegó a el punto donde yo estaba más entretenido por un hombre borracho sentado junto a nosotros cantando a gritos, fuera de tono y fuera de superar, de lo que era en la actores.Creo que es justo decir que no disfruté de mi visita aquí, y definitivamente no lo recomiendo a nadie. Si reserva con Thomas Cook (como nosotros) y luego ir a la excursión de un día, o hacer la excursión de noche y vaya por la opción no para ver el espectáculo (ahorro de 70 CUC cada capricho mientras tanto).","['supuestamente', 'top', 'tres', 'espectaculos', 'mundo', 'ahora', 'pensar', 'increiblemente', 'vagosonar', 'probablemente', 'mentirar', 'decepcion', 'enorme', 'tropicanaal', 'entrar', 'hombre', 'dar', 'cigarro', 'todo', 'mujer', 'flor', 'madre', 'preguntar', 'si', 'podiar', 'tener', 'puro', 'esperanza', 'tomar', 'regreso', 'casa', 'recuerdo', 'rechazado', 'creer', 'bastante', 'sexista', 'mencionar', 'hecho', 'puro', 'obviamente', 'ir', 'ser', 'mas', 'caro', 'flor', 'muerto', 'final', 'espectaculolo', 'cena', 'incluido', 'precio', 'billete', 'atroz', 'principiante', 'consistente', 'seco', 'alad', 'repollo', 'blanco', 'zanahoria', 'rodaja', 'pepino', 'seco', 'apenas', 'tomat', 'maduro', 'entonces', 'seguido', 'ir', 'basicamente', 'caldo', 'pollo', 'verdura', 'lata', 'fondo', 'tazar', 'si', 'suerte', 'despues ', 'seco', 'patata', 'carne', 'verdura', 'mas', 'lata', 'luego', 'postrar', 'brownie', 'poder', 'comer', 'dos', 'bocado', 'calidad', 'comida', 'peor', 'hotel', 'pesimo', 'precio', 'pagamosla', 'distribucion', 'asiento', 'audiencia', 'terrible', 'parte', 'atra', 'va', 'menos', 'poder', 'ver', 'principio', 'poner', 'mesa', 'parte', 'trasero', 'escenario', 'bloqueado', 'persona', 'alguno', 'razon', 'arbol', 'pudimos', 'ver', 'mesa', 'libre', 'asiento', 'habrio', 'ser', 'mismo', 'precio', 'pagar', 'asi', 'show', 'comenzo', 'preguntar', 'si', 'podiar', 'trasladar', 'alli', 'camarero', 'hostil', 'decir', 'podiar', 'importar', 'cuanta', 'vez', 'intentado', 'explicar', 'podra', 'ver', 'cinco', 'minuto', 'espectaculo', 'apenas', 'podiar', 'ver', 'dar', 'cuenta', 'mesa', 'todavio', 'libre', 'asi', 'pedir', 'paso', 'camarero', 'si', 'podiar', 'trasladar', 'alli', 'decir', 'absolutamente', 'ningun', 'problema', 'supuesto', 'podriar', 'todavia', 'entender', 'camarera', 'tanto', 'enojadoel', 'espectaculo', 'si', 'bien', 'sentir', 'gustado', 'mas', 'noche', 'ser', 'arruinar', 'comida', 'horrible', 'agresivo', 'camarera', 'impresionado', 'canto', 'danza', 'mas', 'vestuario', 'hacia', 'final', 'sentia', 'aburrido', 'habiar', 'argumento', 'todo', 'canción', 'danza', 'parecia', 'sonar', 'mismo', 'llego', 'punto', 'mas', 'entretenido', 'hombre', 'borracho', 'sentado', 'junto', 'cantando', 'grito', 'tono', 'superar', 'actorescreo', 'justo', 'decir', 'disfrute', 'visita', 'aqui', 'definitivamente', 'recomeir', 'nadie', 'si', 'reservar', 'thoma', 'cook', 'luego', 'ir', 'excursion', 'diar', 'hacer', 'excursion', 'noche', 'ir', 'opcion', 'ver', 'espectaculo', 'ahorro', 'seventy', 'cuc', 'cada', 'capricho', 'mientras']"
"Para empezar, te sirven una botella de agua que no has pedido y si no dices nada te la acaban cobrando aunque no la toques.
La comida, buena tirando a normalita (raciones abundantes y calidad pasable). El ambiente bastante bueno, aunque algo oscuro. 
Y ahora...Más","['empezar', 'servir', 'botella', 'agua', 'pedido', 'si', 'dice', 'acabar', 'cobrar', 'aunque', 'toques', 'comida', 'buen', 'tirando', 'normalito', 'ración', 'abundante', 'calidad', 'pasable', 'ambiente', 'bastante', 'bueno', 'aunque', 'oscuro', 'ahora', 'mas']"
"Conocer un poco de historia de la epoca revolucionaria, dnd los hermanos serdan vivieron y murieron en pro de sus ideales y ayudaron en parte de lo q hoy es Mexico...","['conocer', 'historia', 'epocar', 'revolucionario', 'dnd', 'hermano', 'serdir', 'vivir', 'morir', 'pro', 'ideal', 'ayudar', 'parte', 'q', 'hoy', 'mexico']"
"Lástima de tan buena cocina, la carne está deliciosa, el aguacate con chicharron y el pastel de pistacho todo excelente; lástima de los precios, son exagerados y la verdad me sentí insultada, pedí un agua natural y me trajeron una botella de agua de piedra...Más","['lastima', 'tanto', 'buen', 'cocina', 'carne', 'deliciós', 'aguacate', 'chicharron', 'pastel', 'pistacho', 'excelente', 'lastimo', 'precio', 'exagerado', 'verdad', 'senti', 'insultado', 'pedi', 'agua', 'natural', 'traer', 'botello', 'agua', 'piedra', 'mas']"
Hay un tope de puerta en medio del baño que puede ocasionar una fractura o caida; se lo enseñe al gerente.  Se fue la luz y me dieron la opción de subir por las escaleras subi pero la barra de panico para abrir la puerta de emergencia no abria la puerta inclusive lo vio el personal del hotel ya que tiene un sistema adicion de cierre central que inpide abrir dichas puertasesta es una grave violacion de seguridad ante un sininietro tardaron mas de 15 minutos en abrir dicha puerta de emergencia esto es totalmente inaceptable.,"['tope', 'puerta', 'medio', 'bano', 'poder', 'ocasionar', 'fractura', 'caido', 'ensenir', 'gerente', 'luz', 'dar', 'opcion', 'subir', 'escalera', 'subi', 'barra', 'panico', 'abrir', 'puerta', 'emergencia', 'abrio', 'puerta', 'inclusive', 'ver', 'personal', 'hotel', 'sistema', 'adicion', 'cierre', 'central', 'inpidir', 'abrir', 'dicho', 'puertasesta', 'grave', 'violacion', 'seguridad', 'sininietro', 'tardar', 'mas', 'fifteir', 'minuto', 'abrir', 'dicho', 'puerta', 'emergencia', 'totalmente', 'inaceptable']"
"Fuimos x recomendación de varias paginas web, el lugar está bien, las raciones algo más escasas que en otros lugares donde habiamos comido y el precio de infarto... Cariisimo, pagamos con creces el nombre y la popularidad.Más","['x', 'recomendacion', 'varios', 'pagina', 'web', 'lugar', 'bien', 'ración', 'mas', 'escaso', 'lugar', 'haber', 'comer', 'precio', 'infarto', 'cariisimo', 'pagar', 'crez', 'nombre', 'popularidadma']"
"Es muy bonito y me sorprenden L cantidad de iglesias y capillas que hay en el centro histórico de Puebla,  como en muchos lugares los domingos el acceso a museos es gratuito.  Vale la pena visitarlo y entrar a la catedral,  que es simplemente majestuosa.  Puebla me pareció hermosa,  tengan cuidado con los conductores manejan muy feo y no tienen cuidado con los peatones,  eso es una decepción para una  ciudad tan linda. Hay un  tour en autobús que muestra los distintos lugares representativos que hay en el centro histórico,  valdría la pena tomarlo para decidir lo que quieren visitar en caso de no contar con muchos días en la ciudad. Suerte y buen viaje ","['bonito', 'sorprender', 'l', 'cantidad', 'iglesia', 'capilla', 'centro', 'historico', 'poblar', 'lugar', 'domingo', 'acceso', 'museos', 'gratuito', 'valer', 'pena', 'visitar él', 'entrar', 'catedral', 'simplemente', 'majestuoso', 'puebla', 'parecio', 'hermoso', 'cuidado', 'conductor', 'manejar', 'feo', 'cuidado', 'peatón', 'decepcion', 'ciudad', 'tanto', 'lindo', 'tour', 'autobus', 'mostrar', 'distinto', 'lugar', 'representativo', 'centro', 'historico', 'valdrio', 'pena', 'tomar él', 'decidir', 'querer', 'visitar', 'caso', 'contar', 'dia', 'ciudad', 'suerte', 'buen', 'viaje']"
"La catedral, la plaza y bares para tomar algo. Con el sonido de la música cubana acompañando. Eso si están a pleno los vendedores, hay una pareja con tipicos trajes cubanos que te ofrecen fotografiarse por unos CUCs,","['catedral', 'plaza', 'bar', 'tomar', 'sonido', 'musico', 'cubano', 'acompanar', 'si', 'estar', 'pleno', 'vendedor', 'parejo', 'tipico', 'traje', 'cubano', 'ofrecer', 'fotografiar él', 'cucs']"
"Visitar la ciudadela de Chichén Itzá es una parada obligatoria para quien deseé visitar la rivera maya. Es un lugar imponente, lleno de historia y misterio. Es recomendable llegar por la mañana ya que el parque cierra a las 4 pm así se tiene suficiente tiempo para visitarlo con comodidad. Es recomendable unirse a un grupo guiado para conocer en profundidad la historia de este lugar. Hay dos opciones de guias, contratar uno ( caro) o buscar algun grupo y preguntarle al guia si se puede unir ( mas barato), logicamente este dira que sí pero que al final de la guiada hay que dar una colaboración economica. Importante llevar provisiones y agua ya que adentro es caro. A dos km de llegar al parque hay un pueblito donde se puede comer barato y 1 km antes de la entrada hay un super ""xoxo"" en el cual se puede abasteceder de comida y agua.Para volver hacia el lugar donde uno estpa hospedado salen micros para merida, playa del carmen, cancun. Los cuales pueden comprarse cerca del estacionamiento preguntando quien es el que está vendiendo boletos.","['visitar', 'ciudadela', 'chichar', 'itza', 'parado', 'obligatorio', 'desear', 'visitar', 'rivera', 'maya', 'lugar', 'imponente', 'lleno', 'historia', 'misterio', 'recomendable', 'llegar', 'manán', 'parque', 'cerrar', 'four', 'pm', 'asi', 'suficiente', 'tiempo', 'visitar él', 'comodidad', 'recomendable', 'unir él', 'grupo', 'guiado', 'conocer', 'profundidad', 'historio', 'lugar', 'dos', 'opción', 'guia', 'contratar', 'caro', 'buscar', 'algun', 'grupo', 'preguntar él', 'guia', 'si', 'poder', 'unir', 'mas', 'barato', 'logicamente', 'dirar', 'si', 'final', 'guiado', 'dar', 'colaboracion', 'economica', 'importante', 'llevar', 'provisión', 'agua', 'adentro', 'caro', 'dos', 'km', 'llegar', 'parque', 'pueblito', 'poder', 'comer', 'barato', 'onar', 'km', 'entrada', 'super', 'xoxo', 'poder', 'abasteceder', 'comida', 'aguapar', 'volver', 'hacia', 'lugar', 'estpa', 'hospedado', 'salir', 'micro', 'merido', 'playa', 'carmar', 'cancun', 'cual', 'poder', 'comprar él', 'cerca', 'estacionamiento', 'preguntar', 'vender', 'boleto']"
"El lugar es un edificio antiguo restaurado, encantador con un trato, fantástico y una salsa de pasta fabulosa, recomendada la lasaña sobretodo . Al acabar de comer, un paseo por el museo, muy recomendableMás","['lugar', 'edificio', 'antiguo', 'restaurado', 'encantador', 'trato', 'fantastico', 'salso', 'pasta', 'fabuloso', 'recomendado', 'lasán', 'sobretodir', 'acabar', 'comer', 'paseo', 'museo', 'recomendablema']"
"Excelente la atención y educación de todos los empleados, en especial la de Daniela pájaro, mirlena isaza y Laura tejedor. Los espacios muy lindos, acogedores y lo más importante aseados.  Súper recomendado","['excelente', 'atencion', 'educacion', 'empleado', 'especial', 'danielar', 'pajaro', 'mirlena', 'isazar', 'laura', 'tejedor', 'espacio', 'lindo', 'acogedor', 'mas', 'importante', 'aseado', 'super', 'recomendado']"
"Es una de las principales atracciones de Guanajuato, es algo bonito saber las historias de las personas momificadas y hay algunas que son impactantes, la entrada no es cara así que si visitas Guanajuato tienes que ir a este lugar.","['principal', 'atracción', 'guanajuato', 'bonito', 'saber', 'historia', 'persona', 'momificada', 'impactant', 'entrada', 'car', 'asi', 'si', 'visitos', 'guanajuato', 'ir', 'lugar']"
"Gran oportunidad para tomar fotos! Pero aparte de una enorme plaza concreto no hay mucho que ver aquí. Puedes visitar esta en uno de los coches clásicos, que está a sólo 10 minutos en coche del Parque Central.","['gran', 'oportunidad', 'tomar', 'foto', 'aparte', 'enorme', 'plazar', 'concreto', 'ver', 'aqui', 'poder', 'visitar', 'coche', 'clasico', 'solo', 'tir', 'minuto', 'coche', 'parque', 'central']"
